,file_path,length,label
8189,0015/Neutral/train/0015_000107.wav,41072,
8190,0011/Neutral/train/0011_000344.wav,41072,
8191,0018/Neutral/train/0018_000218.wav,41072,
8192,0017/Happy/train/0017_000783.wav,41072,
8193,0020/Surprise/train/0020_001725.wav,41072,
8194,0012/Angry/train/0012_000581.wav,41065,
8195,0012/Surprise/train/0012_001621.wav,41060,
8196,0016/Angry/train/0016_000470.wav,41056,
8197,0011/Sad/train/0011_001136.wav,41056,
8198,0016/Angry/train/0016_000563.wav,41056,
8199,0019/Angry/train/0019_000614.wav,41056,
8200,0020/Surprise/train/0020_001689.wav,41056,
8201,0020/Neutral/train/0020_000317.wav,41056,
8202,0018/Neutral/train/0018_000268.wav,41056,
8203,0013/Neutral/train/0013_000073.wav,41056,
8204,0017/Sad/train/0017_001169.wav,41040,
8205,0020/Sad/train/0020_001271.wav,41040,
8206,0013/Happy/train/0013_000783.wav,41040,
8207,0013/Happy/train/0013_000893.wav,41040,
8208,0013/Neutral/train/0013_000337.wav,41040,
8209,0016/Surprise/train/0016_001485.wav,41040,
8210,0016/Neutral/train/0016_000133.wav,41040,
8211,0017/Angry/train/0017_000664.wav,41024,
8212,0012/Sad/train/0012_001221.wav,41024,
8213,0015/Surprise/train/0015_001631.wav,41024,
8214,0014/Happy/train/0014_000822.wav,41024,
8215,0017/Happy/train/0017_000868.wav,41024,
8216,0015/Surprise/train/0015_001534.wav,41024,
8217,0017/Sad/train/0017_001206.wav,41008,
8218,0013/Happy/train/0013_000810.wav,41008,
8219,0019/Sad/train/0019_001119.wav,41008,
8220,0018/Surprise/train/0018_001648.wav,41008,
8221,0015/Happy/train/0015_000874.wav,41008,
8222,0019/Happy/train/0019_000822.wav,41008,
8223,0015/Surprise/train/0015_001676.wav,41008,
8224,0013/Neutral/train/0013_000271.wav,41008,
8225,0018/Surprise/train/0018_001682.wav,41008,
8226,0011/Neutral/train/0011_000092.wav,40992,
8227,0019/Sad/train/0019_001239.wav,40992,
8228,0014/Neutral/train/0014_000172.wav,40992,
8229,0014/Surprise/train/0014_001675.wav,40992,
8230,0015/Angry/train/0015_000483.wav,40992,
8231,0018/Neutral/train/0018_000325.wav,40992,
8232,0017/Surprise/train/0017_001632.wav,40976,
8233,0016/Neutral/train/0016_000237.wav,40976,
8234,0017/Happy/train/0017_000971.wav,40976,
8235,0016/Surprise/train/0016_001617.wav,40976,
8236,0011/Neutral/train/0011_000133.wav,40976,
8237,0017/Surprise/train/0017_001651.wav,40976,
8238,0018/Neutral/train/0018_000235.wav,40976,
8239,0011/Sad/train/0011_001352.wav,40976,
8240,0017/Neutral/train/0017_000263.wav,40960,
8241,0015/Surprise/train/0015_001507.wav,40960,
8242,0017/Sad/train/0017_001192.wav,40960,
8243,0013/Angry/train/0013_000428.wav,40960,
8244,0015/Angry/train/0015_000560.wav,40960,
8245,0020/Neutral/train/0020_000191.wav,40960,
8246,0014/Sad/train/0014_001383.wav,40960,
8247,0012/Angry/train/0012_000519.wav,40960,
8248,0012/Surprise/train/0012_001703.wav,40960,
8249,0020/Surprise/train/0020_001730.wav,40960,
8250,0014/Happy/train/0014_000970.wav,40960,
8251,0017/Surprise/train/0017_001454.wav,40960,
8252,0013/Sad/train/0013_001206.wav,40960,
8253,0011/Neutral/train/0011_000250.wav,40960,
8254,0015/Neutral/train/0015_000065.wav,40960,
8255,0017/Angry/train/0017_000630.wav,40960,
8256,0015/Surprise/train/0015_001495.wav,40960,
8257,0015/Angry/train/0015_000597.wav,40960,
8258,0015/Surprise/train/0015_001497.wav,40960,
8259,0017/Surprise/train/0017_001481.wav,40960,
8260,0015/Angry/train/0015_000613.wav,40960,
8261,0019/Neutral/train/0019_000317.wav,40960,
8262,0019/Happy/train/0019_000796.wav,40960,
8263,0012/Surprise/train/0012_001750.wav,40944,
8264,0018/Happy/train/0018_000913.wav,40944,
8265,0018/Happy/train/0018_001048.wav,40944,
8266,0013/Sad/train/0013_001110.wav,40944,
8267,0014/Surprise/train/0014_001580.wav,40944,
8268,0020/Angry/train/0020_000424.wav,40944,
8269,0014/Sad/train/0014_001270.wav,40944,
8270,0012/Angry/train/0012_000515.wav,40944,
8271,0012/Happy/train/0012_000940.wav,40944,
8272,0019/Sad/train/0019_001339.wav,40944,
8273,0015/Happy/train/0015_000846.wav,40944,
8274,0012/Neutral/train/0012_000065.wav,40944,
8275,0015/Sad/train/0015_001327.wav,40944,
8276,0015/Surprise/train/0015_001682.wav,40928,
8277,0013/Angry/train/0013_000571.wav,40928,
8278,0018/Happy/train/0018_001002.wav,40928,
8279,0019/Neutral/train/0019_000088.wav,40928,
8280,0011/Angry/train/0011_000700.wav,40928,
8281,0011/Angry/train/0011_000408.wav,40928,
8282,0013/Sad/train/0013_001291.wav,40912,
8283,0018/Sad/train/0018_001268.wav,40912,
8284,0017/Happy/train/0017_000806.wav,40912,
8285,0016/Angry/train/0016_000580.wav,40912,
8286,0011/Happy/train/0011_000764.wav,40912,
8287,0019/Angry/train/0019_000654.wav,40912,
8288,0015/Angry/train/0015_000445.wav,40912,
8289,0017/Happy/train/0017_000939.wav,40912,
8290,0014/Surprise/train/0014_001637.wav,40912,
8291,0013/Neutral/train/0013_000240.wav,40912,
8292,0016/Surprise/train/0016_001641.wav,40912,
8293,0015/Surprise/train/0015_001641.wav,40912,
8294,0014/Happy/train/0014_000925.wav,40896,
8295,0015/Angry/train/0015_000587.wav,40896,
8296,0013/Happy/train/0013_000873.wav,40896,
8297,0012/Surprise/train/0012_001580.wav,40896,
8298,0011/Sad/train/0011_001275.wav,40896,
8299,0020/Surprise/train/0020_001750.wav,40896,
8300,0016/Happy/train/0016_000762.wav,40896,
8301,0018/Angry/train/0018_000410.wav,40896,
8302,0018/Sad/train/0018_001270.wav,40896,
8303,0014/Sad/train/0014_001395.wav,40880,
8304,0014/Surprise/train/0014_001615.wav,40880,
8305,0015/Happy/train/0015_000881.wav,40880,
8306,0011/Happy/train/0011_000970.wav,40880,
8307,0014/Angry/train/0014_000594.wav,40880,
8308,0019/Angry/train/0019_000511.wav,40880,
8309,0018/Sad/train/0018_001255.wav,40864,
8310,0017/Neutral/train/0017_000348.wav,40864,
8311,0011/Angry/train/0011_000531.wav,40864,
8312,0016/Angry/train/0016_000560.wav,40864,
8313,0015/Surprise/train/0015_001601.wav,40864,
8314,0014/Happy/train/0014_000939.wav,40864,
8315,0019/Neutral/train/0019_000091.wav,40864,
8316,0014/Neutral/train/0014_000241.wav,40864,
8317,0012/Angry/train/0012_000512.wav,40864,
8318,0012/Angry/train/0012_000558.wav,40850,
8319,0018/Surprise/train/0018_001565.wav,40848,
8320,0013/Neutral/train/0013_000235.wav,40848,
8321,0014/Sad/train/0014_001294.wav,40848,
8322,0020/Surprise/train/0020_001713.wav,40848,
8323,0020/Happy/train/0020_001032.wav,40848,
8324,0019/Surprise/train/0019_001577.wav,40848,
8325,0019/Angry/train/0019_000411.wav,40848,
8326,0015/Surprise/train/0015_001465.wav,40848,
8327,0015/Angry/train/0015_000700.wav,40848,
8328,0016/Sad/train/0016_001223.wav,40832,
8329,0011/Angry/train/0011_000451.wav,40832,
8330,0011/Sad/train/0011_001177.wav,40832,
8331,0018/Neutral/train/0018_000276.wav,40832,
8332,0015/Neutral/train/0015_000239.wav,40832,
8333,0011/Angry/train/0011_000632.wav,40832,
8334,0015/Neutral/train/0015_000195.wav,40832,
8335,0019/Sad/train/0019_001206.wav,40832,
8336,0011/Sad/train/0011_001133.wav,40832,
8337,0011/Sad/train/0011_001134.wav,40832,
8338,0017/Sad/train/0017_001254.wav,40832,
8339,0017/Surprise/train/0017_001458.wav,40816,
8340,0014/Happy/train/0014_000764.wav,40816,
8341,0014/Sad/train/0014_001330.wav,40816,
8342,0013/Neutral/train/0013_000187.wav,40816,
8343,0018/Sad/train/0018_001333.wav,40816,
8344,0014/Happy/train/0014_000952.wav,40816,
8345,0012/Angry/train/0012_000404.wav,40816,
8346,0012/Happy/train/0012_000754.wav,40816,
8347,0014/Neutral/train/0014_000335.wav,40816,
8348,0017/Neutral/train/0017_000304.wav,40816,
8349,0018/Sad/train/0018_001256.wav,40800,
8350,0019/Surprise/train/0019_001584.wav,40800,
8351,0013/Sad/train/0013_001136.wav,40800,
8352,0013/Neutral/train/0013_000283.wav,40800,
8353,0020/Neutral/train/0020_000334.wav,40800,
8354,0018/Neutral/train/0018_000304.wav,40800,
8355,0017/Sad/train/0017_001342.wav,40800,
8356,0011/Happy/train/0011_000971.wav,40800,
8357,0019/Neutral/train/0019_000102.wav,40800,
8358,0014/Neutral/train/0014_000064.wav,40800,
8359,0019/Neutral/train/0019_000239.wav,40800,
8360,0016/Sad/train/0016_001338.wav,40800,
8361,0015/Happy/train/0015_000801.wav,40800,
8362,0011/Angry/train/0011_000456.wav,40800,
8363,0014/Sad/train/0014_001375.wav,40800,
8364,0011/Angry/train/0011_000471.wav,40800,
8365,0012/Sad/train/0012_001242.wav,40800,
8366,0017/Sad/train/0017_001279.wav,40800,
8367,0012/Angry/train/0012_000607.wav,40793,
8368,0020/Sad/train/0020_001136.wav,40784,
8369,0020/Surprise/train/0020_001682.wav,40784,
8370,0016/Neutral/train/0016_000058.wav,40784,
8371,0016/Angry/train/0016_000567.wav,40784,
8372,0016/Angry/train/0016_000664.wav,40784,
8373,0018/Sad/train/0018_001314.wav,40784,
8374,0017/Happy/train/0017_000891.wav,40784,
8375,0020/Surprise/train/0020_001484.wav,40784,
8376,0018/Surprise/train/0018_001596.wav,40784,
8377,0015/Happy/train/0015_000800.wav,40784,
8378,0017/Angry/train/0017_000507.wav,40784,
8379,0013/Angry/train/0013_000574.wav,40784,
8380,0019/Sad/train/0019_001128.wav,40784,
8381,0012/Neutral/train/0012_000108.wav,40768,
8382,0020/Surprise/train/0020_001477.wav,40768,
8383,0016/Sad/train/0016_001374.wav,40768,
8384,0014/Sad/train/0014_001364.wav,40768,
8385,0018/Surprise/train/0018_001664.wav,40768,
8386,0015/Sad/train/0015_001316.wav,40768,
8387,0019/Happy/train/0019_001024.wav,40768,
8388,0017/Angry/train/0017_000468.wav,40768,
8389,0018/Surprise/train/0018_001704.wav,40768,
8390,0018/Angry/train/0018_000570.wav,40768,
8391,0020/Angry/train/0020_000619.wav,40768,
8392,0013/Angry/train/0013_000615.wav,40768,
8393,0016/Neutral/train/0016_000115.wav,40768,
8394,0012/Angry/train/0012_000483.wav,40752,
8395,0015/Surprise/train/0015_001571.wav,40752,
8396,0014/Angry/train/0014_000602.wav,40752,
8397,0018/Sad/train/0018_001216.wav,40752,
8398,0020/Surprise/train/0020_001561.wav,40752,
8399,0012/Neutral/train/0012_000171.wav,40752,
8400,0017/Sad/train/0017_001151.wav,40752,
8401,0014/Neutral/train/0014_000145.wav,40752,
8402,0020/Angry/train/0020_000584.wav,40752,
8403,0019/Angry/train/0019_000580.wav,40752,
8404,0016/Angry/train/0016_000637.wav,40752,
8405,0011/Neutral/train/0011_000093.wav,40752,
8406,0012/Happy/train/0012_000779.wav,40738,
8407,0019/Neutral/train/0019_000185.wav,40736,
8408,0017/Happy/train/0017_000915.wav,40736,
8409,0019/Angry/train/0019_000470.wav,40736,
8410,0017/Happy/train/0017_000815.wav,40736,
8411,0013/Surprise/train/0013_001698.wav,40736,
8412,0018/Surprise/train/0018_001725.wav,40736,
8413,0017/Happy/train/0017_000795.wav,40736,
8414,0012/Sad/train/0012_001234.wav,40736,
8415,0012/Happy/train/0012_000875.wav,40736,
8416,0016/Neutral/train/0016_000143.wav,40736,
8417,0015/Neutral/train/0015_000277.wav,40720,
8418,0013/Surprise/train/0013_001472.wav,40720,
8419,0015/Surprise/train/0015_001620.wav,40720,
8420,0011/Surprise/train/0011_001645.wav,40720,
8421,0012/Sad/train/0012_001184.wav,40720,
8422,0016/Surprise/train/0016_001565.wav,40720,
8423,0012/Sad/train/0012_001333.wav,40709,
8424,0012/Angry/train/0012_000584.wav,40706,
8425,0018/Angry/train/0018_000534.wav,40704,
8426,0016/Sad/train/0016_001362.wav,40704,
8427,0019/Happy/train/0019_000969.wav,40704,
8428,0016/Sad/train/0016_001211.wav,40704,
8429,0011/Happy/train/0011_000843.wav,40704,
8430,0018/Happy/train/0018_000810.wav,40704,
8431,0013/Neutral/train/0013_000177.wav,40704,
8432,0018/Neutral/train/0018_000166.wav,40704,
8433,0015/Happy/train/0015_000958.wav,40704,
8434,0012/Happy/train/0012_000827.wav,40690,
8435,0014/Angry/train/0014_000661.wav,40688,
8436,0017/Neutral/train/0017_000162.wav,40688,
8437,0011/Sad/train/0011_001219.wav,40688,
8438,0015/Happy/train/0015_001041.wav,40688,
8439,0015/Surprise/train/0015_001595.wav,40688,
8440,0015/Happy/train/0015_000929.wav,40688,
8441,0020/Surprise/train/0020_001742.wav,40688,
8442,0015/Angry/train/0015_000516.wav,40688,
8443,0016/Sad/train/0016_001206.wav,40688,
8444,0012/Happy/train/0012_000982.wav,40685,
8445,0015/Happy/train/0015_000904.wav,40672,
8446,0013/Angry/train/0013_000454.wav,40672,
8447,0016/Neutral/train/0016_000246.wav,40672,
8448,0011/Sad/train/0011_001273.wav,40672,
8449,0013/Surprise/train/0013_001643.wav,40672,
8450,0015/Surprise/train/0015_001667.wav,40672,
8451,0016/Neutral/train/0016_000231.wav,40672,
8452,0011/Neutral/train/0011_000270.wav,40672,
8453,0019/Happy/train/0019_000906.wav,40656,
8454,0011/Surprise/train/0011_001557.wav,40656,
8455,0012/Angry/train/0012_000675.wav,40656,
8456,0013/Surprise/train/0013_001581.wav,40656,
8457,0020/Surprise/train/0020_001560.wav,40656,
8458,0020/Angry/train/0020_000565.wav,40656,
8459,0015/Sad/train/0015_001202.wav,40656,
8460,0013/Surprise/train/0013_001541.wav,40656,
8461,0012/Happy/train/0012_000765.wav,40656,
8462,0011/Neutral/train/0011_000181.wav,40656,
8463,0014/Happy/train/0014_000924.wav,40640,
8464,0019/Neutral/train/0019_000284.wav,40640,
8465,0018/Surprise/train/0018_001658.wav,40640,
8466,0011/Sad/train/0011_001212.wav,40640,
8467,0012/Sad/train/0012_001183.wav,40640,
8468,0011/Surprise/train/0011_001522.wav,40640,
8469,0017/Sad/train/0017_001363.wav,40640,
8470,0011/Neutral/train/0011_000067.wav,40640,
8471,0019/Angry/train/0019_000437.wav,40640,
8472,0011/Neutral/train/0011_000160.wav,40640,
8473,0017/Happy/train/0017_000767.wav,40640,
8474,0015/Neutral/train/0015_000146.wav,40640,
8475,0011/Surprise/train/0011_001691.wav,40640,
8476,0018/Happy/train/0018_000828.wav,40640,
8477,0017/Sad/train/0017_001123.wav,40640,
8478,0012/Surprise/train/0012_001521.wav,40640,
8479,0015/Neutral/train/0015_000094.wav,40640,
8480,0016/Angry/train/0016_000613.wav,40640,
8481,0012/Happy/train/0012_000819.wav,40640,
8482,0019/Surprise/train/0019_001556.wav,40624,
8483,0019/Angry/train/0019_000477.wav,40624,
8484,0013/Neutral/train/0013_000133.wav,40624,
8485,0017/Happy/train/0017_000755.wav,40624,
8486,0011/Neutral/train/0011_000204.wav,40624,
8487,0016/Angry/train/0016_000625.wav,40624,
8488,0020/Angry/train/0020_000654.wav,40624,
8489,0016/Sad/train/0016_001392.wav,40624,
8490,0015/Happy/train/0015_000751.wav,40608,
8491,0012/Angry/train/0012_000408.wav,40608,
8492,0012/Angry/train/0012_000545.wav,40608,
8493,0018/Happy/train/0018_000754.wav,40608,
8494,0018/Angry/train/0018_000677.wav,40608,
8495,0018/Happy/train/0018_000820.wav,40608,
8496,0020/Neutral/train/0020_000232.wav,40608,
8497,0013/Neutral/train/0013_000349.wav,40608,
8498,0020/Surprise/train/0020_001480.wav,40608,
8499,0016/Sad/train/0016_001361.wav,40608,
8500,0016/Surprise/train/0016_001656.wav,40608,
8501,0012/Neutral/train/0012_000275.wav,40608,
8502,0015/Angry/train/0015_000688.wav,40608,
8503,0018/Neutral/train/0018_000307.wav,40608,
8504,0012/Neutral/train/0012_000209.wav,40606,
8505,0020/Happy/train/0020_000992.wav,40592,
8506,0017/Neutral/train/0017_000120.wav,40592,
8507,0017/Sad/train/0017_001287.wav,40592,
8508,0019/Sad/train/0019_001285.wav,40592,
8509,0019/Angry/train/0019_000570.wav,40592,
8510,0015/Neutral/train/0015_000256.wav,40592,
8511,0020/Neutral/train/0020_000187.wav,40592,
8512,0013/Surprise/train/0013_001722.wav,40592,
8513,0013/Surprise/train/0013_001464.wav,40592,
8514,0019/Sad/train/0019_001168.wav,40592,
8515,0019/Neutral/train/0019_000348.wav,40592,
8516,0019/Sad/train/0019_001156.wav,40592,
8517,0016/Sad/train/0016_001348.wav,40592,
8518,0016/Sad/train/0016_001274.wav,40592,
8519,0012/Surprise/train/0012_001490.wav,40592,
8520,0013/Sad/train/0013_001302.wav,40576,
8521,0012/Sad/train/0012_001237.wav,40576,
8522,0013/Happy/train/0013_000801.wav,40576,
8523,0016/Surprise/train/0016_001748.wav,40576,
8524,0013/Sad/train/0013_001119.wav,40560,
8525,0016/Angry/train/0016_000675.wav,40560,
8526,0015/Happy/train/0015_000883.wav,40560,
8527,0011/Neutral/train/0011_000302.wav,40560,
8528,0015/Sad/train/0015_001122.wav,40560,
8529,0019/Neutral/train/0019_000174.wav,40560,
8530,0016/Angry/train/0016_000694.wav,40560,
8531,0018/Surprise/train/0018_001691.wav,40560,
8532,0011/Angry/train/0011_000567.wav,40560,
8533,0018/Surprise/train/0018_001568.wav,40560,
8534,0014/Sad/train/0014_001274.wav,40560,
8535,0012/Neutral/train/0012_000325.wav,40558,
8536,0012/Happy/train/0012_000884.wav,40557,
8537,0016/Angry/train/0016_000633.wav,40544,
8538,0018/Neutral/train/0018_000151.wav,40544,
8539,0016/Sad/train/0016_001395.wav,40544,
8540,0019/Sad/train/0019_001396.wav,40544,
8541,0019/Neutral/train/0019_000210.wav,40544,
8542,0020/Angry/train/0020_000662.wav,40544,
8543,0018/Happy/train/0018_001038.wav,40544,
8544,0015/Angry/train/0015_000567.wav,40544,
8545,0014/Surprise/train/0014_001744.wav,40528,
8546,0018/Neutral/train/0018_000225.wav,40528,
8547,0018/Happy/train/0018_000761.wav,40528,
8548,0015/Happy/train/0015_000810.wav,40528,
8549,0011/Angry/train/0011_000420.wav,40528,
8550,0014/Neutral/train/0014_000080.wav,40528,
8551,0017/Neutral/train/0017_000303.wav,40528,
8552,0019/Neutral/train/0019_000061.wav,40528,
8553,0015/Surprise/train/0015_001581.wav,40528,
8554,0011/Happy/train/0011_000765.wav,40528,
8555,0012/Neutral/train/0012_000237.wav,40528,
8556,0014/Angry/train/0014_000511.wav,40528,
8557,0017/Happy/train/0017_000935.wav,40528,
8558,0015/Surprise/train/0015_001479.wav,40528,
8559,0017/Neutral/train/0017_000137.wav,40528,
8560,0012/Happy/train/0012_000774.wav,40521,
8561,0016/Sad/train/0016_001200.wav,40512,
8562,0014/Happy/train/0014_000804.wav,40512,
8563,0015/Sad/train/0015_001128.wav,40512,
8564,0014/Happy/train/0014_000816.wav,40512,
8565,0014/Happy/train/0014_000832.wav,40512,
8566,0020/Surprise/train/0020_001695.wav,40512,
8567,0016/Happy/train/0016_000972.wav,40496,
8568,0012/Neutral/train/0012_000183.wav,40496,
8569,0017/Happy/train/0017_000928.wav,40496,
8570,0012/Angry/train/0012_000618.wav,40496,
8571,0014/Happy/train/0014_000790.wav,40496,
8572,0011/Happy/train/0011_000761.wav,40496,
8573,0018/Sad/train/0018_001316.wav,40496,
8574,0020/Surprise/train/0020_001552.wav,40496,
8575,0015/Surprise/train/0015_001579.wav,40496,
8576,0013/Neutral/train/0013_000067.wav,40496,
8577,0012/Surprise/train/0012_001542.wav,40496,
8578,0016/Neutral/train/0016_000347.wav,40496,
8579,0016/Surprise/train/0016_001737.wav,40496,
8580,0017/Surprise/train/0017_001551.wav,40496,
8581,0017/Happy/train/0017_000883.wav,40496,
8582,0016/Surprise/train/0016_001658.wav,40480,
8583,0013/Surprise/train/0013_001537.wav,40480,
8584,0017/Surprise/train/0017_001565.wav,40480,
8585,0015/Neutral/train/0015_000267.wav,40480,
8586,0015/Angry/train/0015_000627.wav,40480,
8587,0018/Neutral/train/0018_000086.wav,40480,
8588,0011/Sad/train/0011_001374.wav,40480,
8589,0013/Surprise/train/0013_001560.wav,40480,
8590,0018/Happy/train/0018_000900.wav,40480,
8591,0017/Neutral/train/0017_000213.wav,40480,
8592,0016/Happy/train/0016_000808.wav,40464,
8593,0016/Neutral/train/0016_000095.wav,40464,
8594,0013/Angry/train/0013_000661.wav,40464,
8595,0020/Surprise/train/0020_001680.wav,40464,
8596,0011/Angry/train/0011_000441.wav,40464,
8597,0017/Happy/train/0017_000919.wav,40464,
8598,0019/Sad/train/0019_001165.wav,40448,
8599,0017/Neutral/train/0017_000300.wav,40448,
8600,0015/Surprise/train/0015_001625.wav,40448,
8601,0020/Neutral/train/0020_000058.wav,40448,
8602,0019/Neutral/train/0019_000063.wav,40448,
8603,0020/Surprise/train/0020_001606.wav,40448,
8604,0016/Surprise/train/0016_001513.wav,40448,
8605,0019/Happy/train/0019_001050.wav,40448,
8606,0012/Sad/train/0012_001204.wav,40437,
8607,0015/Happy/train/0015_000901.wav,40432,
8608,0017/Neutral/train/0017_000219.wav,40432,
8609,0019/Angry/train/0019_000525.wav,40432,
8610,0020/Surprise/train/0020_001553.wav,40432,
8611,0020/Neutral/train/0020_000228.wav,40432,
8612,0018/Neutral/train/0018_000058.wav,40432,
8613,0011/Happy/train/0011_000881.wav,40432,
8614,0011/Happy/train/0011_001038.wav,40432,
8615,0016/Angry/train/0016_000653.wav,40416,
8616,0019/Angry/train/0019_000403.wav,40416,
8617,0018/Neutral/train/0018_000069.wav,40416,
8618,0019/Happy/train/0019_000777.wav,40416,
8619,0017/Neutral/train/0017_000229.wav,40416,
8620,0012/Sad/train/0012_001341.wav,40416,
8621,0011/Angry/train/0011_000579.wav,40416,
8622,0011/Happy/train/0011_000874.wav,40416,
8623,0013/Neutral/train/0013_000276.wav,40416,
8624,0015/Surprise/train/0015_001547.wav,40416,
8625,0020/Sad/train/0020_001346.wav,40416,
8626,0012/Happy/train/0012_000991.wav,40413,
8627,0016/Surprise/train/0016_001628.wav,40400,
8628,0014/Angry/train/0014_000683.wav,40400,
8629,0013/Neutral/train/0013_000180.wav,40400,
8630,0012/Surprise/train/0012_001487.wav,40400,
8631,0011/Neutral/train/0011_000111.wav,40400,
8632,0017/Angry/train/0017_000677.wav,40400,
8633,0011/Neutral/train/0011_000121.wav,40400,
8634,0012/Neutral/train/0012_000060.wav,40400,
8635,0020/Neutral/train/0020_000275.wav,40400,
8636,0017/Surprise/train/0017_001717.wav,40400,
8637,0019/Neutral/train/0019_000191.wav,40384,
8638,0013/Surprise/train/0013_001665.wav,40384,
8639,0011/Sad/train/0011_001227.wav,40384,
8640,0017/Surprise/train/0017_001619.wav,40384,
8641,0016/Happy/train/0016_000959.wav,40384,
8642,0016/Sad/train/0016_001244.wav,40384,
8643,0019/Happy/train/0019_000826.wav,40384,
8644,0017/Angry/train/0017_000553.wav,40384,
8645,0012/Happy/train/0012_001001.wav,40381,
8646,0012/Happy/train/0012_000888.wav,40378,
8647,0017/Surprise/train/0017_001695.wav,40368,
8648,0011/Surprise/train/0011_001546.wav,40368,
8649,0014/Surprise/train/0014_001712.wav,40368,
8650,0012/Sad/train/0012_001171.wav,40368,
8651,0016/Angry/train/0016_000571.wav,40368,
8652,0011/Neutral/train/0011_000182.wav,40368,
8653,0012/Angry/train/0012_000686.wav,40368,
8654,0019/Angry/train/0019_000502.wav,40368,
8655,0020/Neutral/train/0020_000338.wav,40368,
8656,0011/Sad/train/0011_001337.wav,40352,
8657,0015/Happy/train/0015_000806.wav,40352,
8658,0011/Sad/train/0011_001282.wav,40352,
8659,0011/Neutral/train/0011_000051.wav,40352,
8660,0012/Angry/train/0012_000651.wav,40352,
8661,0020/Angry/train/0020_000591.wav,40352,
8662,0020/Angry/train/0020_000614.wav,40352,
8663,0019/Neutral/train/0019_000204.wav,40352,
8664,0016/Neutral/train/0016_000055.wav,40336,
8665,0020/Happy/train/0020_000858.wav,40336,
8666,0020/Angry/train/0020_000600.wav,40336,
8667,0012/Sad/train/0012_001385.wav,40336,
8668,0016/Sad/train/0016_001253.wav,40336,
8669,0019/Surprise/train/0019_001550.wav,40336,
8670,0011/Neutral/train/0011_000054.wav,40336,
8671,0011/Neutral/train/0011_000139.wav,40336,
8672,0019/Sad/train/0019_001149.wav,40336,
8673,0014/Neutral/train/0014_000288.wav,40336,
8674,0013/Angry/train/0013_000531.wav,40320,
8675,0011/Sad/train/0011_001279.wav,40320,
8676,0017/Surprise/train/0017_001455.wav,40320,
8677,0011/Neutral/train/0011_000134.wav,40320,
8678,0013/Neutral/train/0013_000142.wav,40320,
8679,0015/Surprise/train/0015_001584.wav,40320,
8680,0013/Happy/train/0013_001028.wav,40320,
8681,0018/Angry/train/0018_000529.wav,40320,
8682,0016/Sad/train/0016_001394.wav,40320,
8683,0015/Neutral/train/0015_000191.wav,40320,
8684,0011/Sad/train/0011_001378.wav,40320,
8685,0020/Angry/train/0020_000641.wav,40320,
8686,0019/Angry/train/0019_000599.wav,40320,
8687,0012/Neutral/train/0012_000283.wav,40316,
8688,0012/Angry/train/0012_000687.wav,40304,
8689,0019/Sad/train/0019_001351.wav,40304,
8690,0017/Surprise/train/0017_001700.wav,40304,
8691,0016/Angry/train/0016_000465.wav,40304,
8692,0012/Happy/train/0012_000773.wav,40304,
8693,0018/Angry/train/0018_000601.wav,40304,
8694,0012/Angry/train/0012_000462.wav,40303,
8695,0017/Angry/train/0017_000480.wav,40288,
8696,0020/Angry/train/0020_000433.wav,40288,
8697,0011/Happy/train/0011_000868.wav,40288,
8698,0020/Sad/train/0020_001149.wav,40288,
8699,0017/Surprise/train/0017_001660.wav,40288,
8700,0016/Neutral/train/0016_000065.wav,40288,
8701,0012/Angry/train/0012_000680.wav,40288,
8702,0020/Angry/train/0020_000533.wav,40288,
8703,0020/Sad/train/0020_001252.wav,40288,
8704,0015/Sad/train/0015_001206.wav,40288,
8705,0014/Sad/train/0014_001146.wav,40288,
8706,0018/Sad/train/0018_001320.wav,40272,
8707,0018/Angry/train/0018_000555.wav,40272,
8708,0017/Happy/train/0017_000956.wav,40272,
8709,0014/Surprise/train/0014_001560.wav,40272,
8710,0011/Happy/train/0011_000864.wav,40272,
8711,0016/Angry/train/0016_000554.wav,40272,
8712,0018/Surprise/train/0018_001640.wav,40272,
8713,0019/Happy/train/0019_001028.wav,40272,
8714,0020/Neutral/train/0020_000142.wav,40272,
8715,0013/Neutral/train/0013_000169.wav,40272,
8716,0013/Angry/train/0013_000591.wav,40272,
8717,0014/Surprise/train/0014_001512.wav,40272,
8718,0018/Happy/train/0018_001037.wav,40272,
8719,0014/Happy/train/0014_000880.wav,40272,
8720,0019/Happy/train/0019_000837.wav,40256,
8721,0015/Surprise/train/0015_001677.wav,40256,
8722,0014/Happy/train/0014_000938.wav,40256,
8723,0013/Sad/train/0013_001282.wav,40256,
8724,0015/Neutral/train/0015_000259.wav,40256,
8725,0018/Neutral/train/0018_000106.wav,40256,
8726,0016/Angry/train/0016_000652.wav,40256,
8727,0013/Sad/train/0013_001296.wav,40256,
8728,0012/Happy/train/0012_000887.wav,40256,
8729,0014/Sad/train/0014_001362.wav,40256,
8730,0012/Angry/train/0012_000456.wav,40256,
8731,0012/Surprise/train/0012_001736.wav,40240,
8732,0013/Angry/train/0013_000593.wav,40240,
8733,0018/Surprise/train/0018_001700.wav,40240,
8734,0011/Surprise/train/0011_001703.wav,40240,
8735,0019/Sad/train/0019_001202.wav,40240,
8736,0016/Surprise/train/0016_001626.wav,40240,
8737,0020/Neutral/train/0020_000219.wav,40240,
8738,0016/Surprise/train/0016_001597.wav,40240,
